
Date time,Precipitable Water Vapor [mm],Telescope Azimuth [deg],Telescope Elevation [deg],Shutter Mode,Humidity [%],Pressure [hPa],Temperature [C],Wind Direction [deg],Wind Speed [m/s]
2024-11-21T00:00:00,1.32,-17.184523,21.575801,SHUTTER_OPEN,26.90,556.09,-3.00,263,5.8
2024-11-21T00:01:00,1.33,-17.369747,21.507175,SHUTTER_OPEN,27.20,556.08,-3.00,262,4.9
2024-11-21T00:02:00,1.33,-17.553693,21.438171,SHUTTER_OPEN,27.30,556.10,-3.10,265,4.5
2024-11-21T00:03:00,1.33,-17.738207,21.368263,SHUTTER_OPEN,27.70,556.08,-3.20,267,5.1
2024-11-21T00:04:00,1.34,-17.921486,21.297741,SHUTTER_OPEN,28.00,556.09,-3.10,264,4.4
2024-11-21T00:05:00,1.34,-22.692053,30.899303,SHUTTER_OPEN,28.10,556.09,-3.20,259,4.7
2024-11-21T00:06:00,1.33,-22.948898,30.809744,SHUTTER_OPEN,29.00,556.08,-3.20,266,6.6
2024-11-21T00:07:00,1.34,-23.141006,30.719575,SHUTTER_OPEN,29.60,556.08,-3.20,253,5.8
2024-11-21T00:08:00,1.32,-23.256992,30.686345,SHUTTER_OPEN,29.50,556.09,-3.10,257,5.6
2024-11-21T00:09:00,1.31,-23.257038,30.686371,SHUTTER_OPEN,29.30,556.11,-3.20,259,4.9
2024-11-21T00:10:00,1.31,-23.256973,30.686353,SHUTTER_OPEN,29.80,556.13,-3.10,252,6.7
2024-11-21T00:11:00,1.32,-23.257008,30.686345,SHUTTER_OPEN,29.30,556.13,-3.10,258,4.7
2024-11-21T00:12:00,1.31,-23.257030,30.686331,SHUTTER_OPEN,29.40,556.10,-3.20,258,5.1
2024-11-21T00:13:00,1.29,-19.586177,20.631377,SHUTTER_OPEN,29.40,556.11,-3.30,265,3.7
2024-11-21T00:14:00,1.26,-19.735690,20.553986,SHUTTER_OPEN,29.50,556.08,-3.30,261,4.3
2024-11-21T00:15:00,1.25,-19.914511,20.475783,SHUTTER_OPEN,29.40,556.08,-3.30,261,4.9
2024-11-21T00:16:00,1.24,-20.092887,20.396902,SHUTTER_OPEN,29.40,556.07,-3.10,256,4.1
2024-11-21T00:17:00,1.22,-20.271827,20.317428,SHUTTER_OPEN,29.20,556.06,-3.20,272,4.4
2024-11-21T00:18:00,1.20,-20.449427,20.237247,SHUTTER_OPEN,29.60,556.01,-3.20,256,5.4
2024-11-21T00:19:00,1.19,-20.627025,20.156437,SHUTTER_OPEN,29.60,556.03,-3.30,279,5.9
2024-11-21T00:20:00,1.21,-20.803795,20.075065,SHUTTER_OPEN,29.90,555.97,-3.40,270,4.2
2024-11-21T00:21:00,1.15,66.591869,21.373138,SHUTTER_OPEN,30.20,555.97,-3.50,275,4.0
2024-11-21T00:22:00,1.12,66.417539,21.584429,SHUTTER_OPEN,29.50,555.97,-3.60,280,4.8
2024-11-21T00:23:00,1.11,66.287343,21.791838,SHUTTER_OPEN,29.20,555.96,-4.00,289,5.1
2024-11-21T00:24:00,1.08,66.133903,22.006323,SHUTTER_OPEN,29.70,555.94,-4.20,286,5.1
2024-11-21T00:25:00,1.06,81.872266,21.556311,SHUTTER_OPEN,30.20,555.96,-4.40,288,5.7
2024-11-21T00:26:00,1.05,81.761075,21.784158,SHUTTER_OPEN,30.80,555.92,-4.40,292,5.8
2024-11-21T00:27:00,1.04,81.650009,22.012240,SHUTTER_OPEN,31.30,555.87,-4.50,293,5.6
2024-11-21T00:28:00,1.01,81.508157,22.240479,SHUTTER_OPEN,31.70,555.87,-4.50,295,5.8
2024-11-21T00:29:00,1.00,81.426336,22.468351,SHUTTER_OPEN,31.80,555.87,-4.60,294,6.3
2024-11-21T00:30:00,1.00,81.314024,22.696290,SHUTTER_OPEN,31.70,555.89,-4.50,293,6.4
2024-11-21T00:31:00,1.02,81.201347,22.924004,SHUTTER_OPEN,31.50,555.87,-4.40,291,5.7
2024-11-21T00:32:00,1.03,81.088100,23.151820,SHUTTER_OPEN,31.70,555.90,-4.40,289,5.6
2024-11-21T00:33:00,1.05,80.974585,23.379515,SHUTTER_OPEN,31.80,555.92,-4.50,282,6.0
2024-11-21T00:34:00,1.06,80.860966,23.607117,SHUTTER_OPEN,32.00,555.93,-4.60,281,4.9
2024-11-21T00:35:00,1.11,75.430803,18.697099,SHUTTER_OPEN,32.20,555.91,-4.80,279,3.7
2024-11-21T00:36:00,1.12,75.283825,18.920106,SHUTTER_OPEN,32.00,555.94,-4.70,267,4.0
2024-11-21T00:37:00,1.15,75.192990,19.143079,SHUTTER_OPEN,31.70,555.95,-4.50,271,3.6
2024-11-21T00:38:00,1.17,75.076201,19.365614,SHUTTER_OPEN,31.60,555.97,-4.40,262,4.1
2024-11-21T00:39:00,1.18,74.957230,19.588246,SHUTTER_OPEN,31.70,555.99,-4.20,267,3.6
2024-11-21T00:40:00,1.20,74.837729,19.810574,SHUTTER_OPEN,31.40,555.98,-4.00,261,4.7
2024-11-21T00:41:00,1.21,74.717922,20.032846,SHUTTER_OPEN,31.10,556.00,-3.90,256,5.2
2024-11-21T00:42:00,1.25,74.597714,20.255030,SHUTTER_OPEN,31.00,556.01,-3.90,258,4.3
2024-11-21T00:43:00,1.24,79.788708,25.652316,SHUTTER_OPEN,30.90,556.01,-3.90,253,4.8
2024-11-21T00:44:00,1.17,79.701573,25.879407,SHUTTER_OPEN,30.80,556.02,-3.90,258,4.0
2024-11-21T00:45:00,1.19,79.583511,26.106247,SHUTTER_OPEN,31.20,556.02,-3.80,276,4.5
2024-11-21T00:46:00,1.16,79.464563,26.332995,SHUTTER_OPEN,31.20,556.05,-3.90,266,3.9
2024-11-21T00:47:00,1.14,79.346111,26.559415,SHUTTER_OPEN,31.60,556.00,-4.10,266,4.0
2024-11-21T00:48:00,1.14,79.226454,26.786079,SHUTTER_OPEN,31.80,555.98,-4.00,265,4.4
2024-11-21T00:49:00,1.10,79.106338,27.012592,SHUTTER_OPEN,31.90,555.92,-4.10,284,5.8
2024-11-21T00:50:00,1.07,73.618609,22.028235,SHUTTER_OPEN,31.60,555.90,-4.40,290,4.9
2024-11-21T00:51:00,1.05,73.464070,22.249189,SHUTTER_OPEN,31.70,555.91,-4.80,291,4.8
2024-11-21T00:52:00,1.05,73.339021,22.470376,SHUTTER_OPEN,32.50,555.91,-4.90,287,5.0
2024-11-21T00:53:00,1.04,73.243636,22.690868,SHUTTER_OPEN,33.20,555.94,-5.00,284,4.8
2024-11-21T00:54:00,1.06,73.117445,22.911751,SHUTTER_OPEN,33.50,555.95,-5.00,283,4.9
2024-11-21T00:55:00,1.06,72.990721,23.132242,SHUTTER_OPEN,33.70,556.00,-4.90,279,4.8
2024-11-21T00:56:00,1.08,72.863643,23.352599,SHUTTER_OPEN,33.80,556.03,-4.90,278,4.1
2024-11-21T00:57:00,1.13,72.736573,23.572661,SHUTTER_OPEN,33.70,555.98,-5.10,277,3.4
2024-11-21T00:58:00,1.11,72.608491,23.792631,SHUTTER_OPEN,33.70,556.00,-5.00,278,4.6
2024-11-21T00:59:00,1.14,72.479339,24.012513,SHUTTER_OPEN,33.60,555.98,-5.00,278,4.4
2024-11-21T01:00:00,1.09,72.350388,24.232427,SHUTTER_OPEN,33.80,555.99,-5.00,279,4.2
2024-11-21T01:01:00,1.11,72.220789,24.452206,SHUTTER_OPEN,34.20,556.00,-5.10,278,3.5
2024-11-21T01:02:00,1.16,56.152361,57.132401,SHUTTER_OPEN,34.50,556.01,-5.10,273,2.9
2024-11-21T01:03:00,1.14,55.946780,57.323350,SHUTTER_OPEN,34.80,556.02,-5.00,267,3.1
2024-11-21T01:04:00,1.17,55.552893,57.513884,SHUTTER_OPEN,35.30,556.04,-4.80,274,3.0
2024-11-21T01:05:00,1.19,55.279829,57.704019,SHUTTER_OPEN,35.60,556.03,-4.60,262,3.9
2024-11-21T01:06:00,1.19,54.980110,57.893103,SHUTTER_OPEN,35.90,556.06,-4.40,267,3.4
2024-11-21T01:07:00,1.17,54.661721,58.083503,SHUTTER_OPEN,36.30,556.03,-4.30,262,3.0
2024-11-21T01:08:00,1.16,54.315605,58.269326,SHUTTER_OPEN,36.40,556.03,-4.30,275,3.5
2024-11-21T01:09:00,1.14,54.019417,58.456231,SHUTTER_OPEN,36.50,556.03,-4.40,287,3.8
2024-11-21T01:10:00,1.11,53.677872,58.642741,SHUTTER_OPEN,36.80,556.02,-4.50,286,4.0
2024-11-21T01:11:00,1.12,53.375620,58.828002,SHUTTER_OPEN,36.80,556.04,-4.70,283,3.5
2024-11-21T01:12:00,1.13,53.026948,59.012604,SHUTTER_OPEN,37.00,556.03,-4.80,279,2.6
2024-11-21T01:13:00,1.12,52.678688,59.196583,SHUTTER_OPEN,37.20,556.08,-4.90,277,2.7
2024-11-21T01:14:00,1.15,52.360303,59.379761,SHUTTER_OPEN,37.40,556.06,-5.00,271,2.3
2024-11-21T01:15:00,1.15,52.045088,59.554226,SHUTTER_OPEN,37.60,556.08,-4.90,276,2.4
2024-11-21T01:16:00,1.18,51.682195,59.743389,SHUTTER_OPEN,37.60,556.12,-4.80,268,2.6
2024-11-21T01:17:00,1.20,51.359711,59.923998,SHUTTER_OPEN,37.40,556.12,-4.70,278,2.8
2024-11-21T01:18:00,1.22,50.987944,60.103635,SHUTTER_OPEN,37.10,556.14,-4.70,261,2.2
2024-11-21T01:19:00,1.21,-71.406096,41.121252,SHUTTER_OPEN,37.10,556.15,-4.70,270,2.5
2024-11-21T01:20:00,1.18,-71.633840,40.902473,SHUTTER_OPEN,37.30,556.14,-4.70,252,2.3
2024-11-21T01:21:00,1.14,-71.772545,40.683659,SHUTTER_OPEN,37.40,556.08,-5.10,250,2.1
2024-11-21T01:22:00,1.13,-71.925979,40.464542,SHUTTER_OPEN,38.20,556.08,-5.30,259,1.5
2024-11-21T01:23:00,1.12,-72.090752,40.247122,SHUTTER_OPEN,38.10,556.11,-5.60,279,2.3
2024-11-21T01:24:00,1.14,-72.269835,40.025388,SHUTTER_OPEN,38.80,556.16,-5.40,283,1.8
2024-11-21T01:25:00,1.16,-72.885481,36.761110,SHUTTER_OPEN,38.80,556.16,-5.40,286,2.1
2024-11-21T01:26:00,1.16,-72.997718,36.540724,SHUTTER_OPEN,38.70,556.20,-5.30,285,1.8
2024-11-21T01:27:00,1.16,-73.128456,36.320057,SHUTTER_OPEN,38.90,556.21,-5.20,287,1.6
2024-11-21T01:28:00,1.16,-73.309464,36.099272,SHUTTER_OPEN,38.70,556.22,-5.10,294,1.9
2024-11-21T01:29:00,1.12,-73.455516,35.878124,SHUTTER_OPEN,38.40,556.22,-5.00,290,2.0
2024-11-21T01:30:00,1.09,-73.565673,35.657118,SHUTTER_OPEN,38.40,556.20,-5.00,307,2.4
2024-11-21T01:31:00,1.05,-73.710419,35.435843,SHUTTER_OPEN,38.00,556.19,-5.00,322,2.8
2024-11-21T01:32:00,1.03,-73.854202,35.214558,SHUTTER_OPEN,38.20,556.19,-5.20,325,2.7
2024-11-21T01:33:00,1.02,-74.033508,34.992506,SHUTTER_OPEN,38.70,556.16,-5.50,319,2.8
2024-11-21T01:34:00,1.03,-74.172975,34.770718,SHUTTER_OPEN,39.00,556.15,-5.80,331,3.4
2024-11-21T01:35:00,1.03,-73.984943,34.783813,SHUTTER_OPEN,39.20,556.19,-5.90,319,2.4
2024-11-21T01:36:00,1.03,-74.472206,34.326771,SHUTTER_OPEN,39.50,556.20,-6.00,313,1.9
2024-11-21T01:37:00,1.03,-74.504307,34.235385,SHUTTER_OPEN,39.80,556.24,-6.10,309,2.1
2024-11-21T01:38:00,1.03,-74.750491,33.882429,SHUTTER_OPEN,40.10,556.26,-6.10,305,2.2
2024-11-21T01:39:00,1.04,-74.838890,33.659631,SHUTTER_OPEN,40.20,556.28,-6.00,306,2.3
2024-11-21T01:40:00,1.04,-74.976374,33.437152,SHUTTER_OPEN,40.00,556.29,-5.90,311,2.7
2024-11-21T01:41:00,1.04,-75.113597,33.214395,SHUTTER_OPEN,39.70,556.29,-5.50,314,2.6
2024-11-21T01:42:00,1.05,-75.282960,32.991412,SHUTTER_OPEN,39.00,556.28,-5.30,312,2.6
2024-11-21T01:43:00,1.03,-75.418627,32.768126,SHUTTER_OPEN,38.50,556.30,-5.20,321,2.9
2024-11-21T01:44:00,0.99,-75.520941,32.544689,SHUTTER_OPEN,38.30,556.25,-5.40,325,2.9
2024-11-21T01:45:00,0.95,-75.654924,32.321686,SHUTTER_OPEN,38.60,556.20,-5.50,331,3.3
2024-11-21T01:46:00,0.94,-75.789112,32.097948,SHUTTER_OPEN,38.30,556.19,-5.40,335,4.0
2024-11-21T01:47:00,0.93,-75.955144,31.874305,SHUTTER_OPEN,37.80,556.20,-5.10,338,4.2
2024-11-21T01:48:00,0.91,-76.087505,31.650639,SHUTTER_OPEN,36.90,556.18,-4.80,338,4.4
2024-11-21T01:49:00,0.92,-76.235903,31.426510,SHUTTER_OPEN,36.40,556.16,-4.70,337,4.4
2024-11-21T01:50:00,0.93,-76.350343,31.202460,SHUTTER_OPEN,36.20,556.21,-4.70,338,4.3
2024-11-21T01:51:00,0.92,-76.481295,30.978345,SHUTTER_OPEN,36.10,556.25,-4.60,335,4.1
2024-11-21T01:52:00,0.93,-76.578982,30.754136,SHUTTER_OPEN,35.90,556.23,-4.60,330,4.0
2024-11-21T01:53:00,0.94,-76.708296,30.529779,SHUTTER_OPEN,35.80,556.24,-4.60,334,4.0
2024-11-21T01:54:00,0.92,-76.836903,30.305380,SHUTTER_OPEN,35.70,556.30,-4.60,332,4.1
2024-11-21T01:55:00,0.91,-76.997822,30.080672,SHUTTER_OPEN,35.70,556.31,-4.50,326,4.0
2024-11-21T01:56:00,0.91,-77.125724,29.855785,SHUTTER_OPEN,35.60,556.27,-4.50,332,4.1
2024-11-21T01:57:00,0.89,-77.252764,29.631359,SHUTTER_OPEN,35.50,556.30,-4.50,333,4.1
2024-11-21T01:58:00,0.89,-77.362817,29.406519,SHUTTER_OPEN,35.50,556.31,-4.60,330,4.1
2024-11-21T01:59:00,0.90,-77.473811,29.181024,SHUTTER_OPEN,35.40,556.32,-4.50,330,3.8
2024-11-21T02:00:00,0.91,-77.599339,28.956255,SHUTTER_OPEN,35.30,556.31,-4.50,324,3.5
2024-11-21T02:01:00,0.89,-77.771968,28.730578,SHUTTER_OPEN,35.40,556.33,-4.60,317,3.2
2024-11-21T02:02:00,0.92,-77.849124,28.505191,SHUTTER_OPEN,35.50,556.34,-4.60,313,3.2
2024-11-21T02:03:00,0.94,-77.973189,28.279712,SHUTTER_OPEN,35.50,556.34,-4.60,313,2.9
2024-11-21T02:04:00,0.90,-78.129970,28.054393,SHUTTER_OPEN,35.60,556.37,-4.60,310,3.0
2024-11-21T02:05:00,0.91,-78.251184,27.828725,SHUTTER_OPEN,35.70,556.30,-4.70,310,3.2
2024-11-21T02:06:00,0.87,-78.373861,27.602811,SHUTTER_OPEN,35.70,556.24,-4.70,311,2.7
2024-11-21T02:07:00,0.84,-78.463949,27.376823,SHUTTER_OPEN,35.60,556.24,-4.60,310,2.9
2024-11-21T02:08:00,0.86,-78.585837,27.150987,SHUTTER_OPEN,35.60,556.26,-4.60,302,3.7
2024-11-21T02:09:00,0.84,-78.707260,26.925038,SHUTTER_OPEN,35.40,556.26,-4.50,296,3.1
2024-11-21T02:10:00,0.81,-78.860914,26.698757,SHUTTER_OPEN,35.10,556.22,-4.40,301,3.3
2024-11-21T02:11:00,0.83,-78.979100,26.472581,SHUTTER_OPEN,35.00,556.26,-4.40,301,3.4
2024-11-21T02:12:00,0.87,-80.504557,26.959300,SHUTTER_OPEN,35.00,556.23,-4.40,290,3.8
2024-11-21T02:13:00,0.84,-132.183113,43.805875,SHUTTER_OPEN,34.80,556.24,-4.30,296,3.3
2024-11-21T02:14:00,0.84,-132.185300,43.635132,SHUTTER_OPEN,35.20,556.21,-4.40,295,2.9
2024-11-21T02:15:00,0.85,-132.126962,43.464277,SHUTTER_OPEN,35.40,556.21,-4.40,283,3.2
2024-11-21T02:16:00,0.85,-132.081797,43.288630,SHUTTER_OPEN,35.40,556.21,-4.40,273,2.6
2024-11-21T02:17:00,0.84,-132.034620,43.126294,SHUTTER_OPEN,35.10,556.25,-4.40,270,2.8
2024-11-21T02:18:00,0.88,-120.653400,50.140575,SHUTTER_OPEN,34.90,556.24,-4.30,274,2.5
2024-11-21T02:19:00,0.85,-120.654322,49.942011,SHUTTER_OPEN,35.00,556.25,-4.40,267,2.5
2024-11-21T02:20:00,0.83,-120.544799,49.743514,SHUTTER_OPEN,35.10,556.29,-4.40,263,1.8
2024-11-21T02:21:00,0.82,-120.508424,49.544595,SHUTTER_OPEN,35.30,556.24,-5.10,277,2.3
2024-11-21T02:22:00,0.81,-120.512491,49.346237,SHUTTER_OPEN,36.20,556.20,-4.80,279,2.2
2024-11-21T02:23:00,0.78,-120.474498,49.147101,SHUTTER_OPEN,35.90,556.23,-4.60,299,2.9
2024-11-21T02:24:00,0.78,-120.395461,48.948337,SHUTTER_OPEN,35.20,556.26,-4.50,317,2.4
2024-11-21T02:25:00,0.78,-120.359952,48.749361,SHUTTER_OPEN,35.10,556.23,-4.40,316,2.8
2024-11-21T02:26:00,0.77,-120.325522,48.550306,SHUTTER_OPEN,35.00,556.21,-4.50,309,3.1
2024-11-21T02:27:00,0.78,-120.333895,48.351227,SHUTTER_OPEN,33.50,556.25,-4.40,311,3.3
2024-11-21T02:28:00,0.78,-120.301473,48.151949,SHUTTER_OPEN,32.60,556.22,-4.20,318,2.9
2024-11-21T02:29:00,0.80,-120.228537,47.952983,SHUTTER_OPEN,34.00,556.23,-4.40,337,2.9
2024-11-21T02:30:00,0.81,-120.260167,47.753661,SHUTTER_OPEN,35.70,556.22,-5.60,327,2.9
2024-11-21T02:31:00,0.79,-120.169029,47.554342,SHUTTER_OPEN,37.10,556.25,-5.50,330,3.0
2024-11-21T02:32:00,0.79,-120.140652,47.354860,SHUTTER_OPEN,36.80,556.23,-5.30,340,2.9
2024-11-21T02:33:00,0.78,-120.154264,47.155301,SHUTTER_OPEN,36.40,556.23,-5.30,320,3.2
2024-11-21T02:34:00,0.77,-120.127754,46.955845,SHUTTER_OPEN,36.50,556.25,-5.10,322,3.4
2024-11-21T02:35:00,0.77,-120.061751,46.756375,SHUTTER_OPEN,35.80,556.28,-4.90,328,4.0
2024-11-21T02:36:00,0.76,-120.037266,46.556747,SHUTTER_OPEN,31.40,556.28,-4.20,338,4.2
2024-11-21T02:37:00,0.76,-120.054203,46.356822,SHUTTER_OPEN,27.40,556.26,-3.50,332,4.0
2024-11-21T02:38:00,0.75,-120.031352,46.157254,SHUTTER_OPEN,26.20,556.25,-3.30,332,4.1
2024-11-21T02:39:00,0.74,-119.969607,45.957300,SHUTTER_OPEN,26.10,556.24,-3.30,346,5.1
2024-11-21T02:40:00,0.74,-119.948925,45.757348,SHUTTER_OPEN,22.40,556.22,-2.80,350,4.5
2024-11-21T02:41:00,0.75,-119.988575,45.557614,SHUTTER_OPEN,21.10,556.26,-2.50,343,4.7
2024-11-21T02:42:00,0.75,-119.910129,45.357780,SHUTTER_OPEN,20.10,556.23,-2.20,340,4.7
2024-11-21T02:43:00,0.75,-119.892060,45.157661,SHUTTER_OPEN,20.50,556.22,-2.20,339,4.9
2024-11-21T02:44:00,0.75,-119.914156,44.957692,SHUTTER_OPEN,19.60,556.24,-2.00,355,4.4
2024-11-21T02:45:00,0.74,-119.897682,44.757673,SHUTTER_OPEN,19.20,556.27,-1.90,336,4.2
2024-11-21T02:46:00,0.75,-119.843088,44.557675,SHUTTER_OPEN,19.30,556.23,-2.10,333,3.7
2024-11-21T02:47:00,0.75,-119.828450,44.357655,SHUTTER_OPEN,20.20,556.24,-2.50,334,4.6
2024-11-21T02:48:00,0.75,-119.853403,44.157805,SHUTTER_OPEN,19.20,556.25,-2.10,336,3.6
2024-11-21T02:49:00,0.75,-119.840244,43.957347,SHUTTER_OPEN,18.30,556.22,-1.80,344,4.6
2024-11-21T02:50:00,0.76,-119.802228,43.757403,SHUTTER_OPEN,18.60,556.23,-2.00,343,5.4
2024-11-21T02:51:00,0.77,-119.778153,43.557248,SHUTTER_OPEN,18.00,556.24,-1.70,347,4.0
2024-11-21T02:52:00,0.77,-119.824772,43.357054,SHUTTER_OPEN,17.70,556.26,-1.60,336,4.2
2024-11-21T02:53:00,0.77,-119.776829,43.156736,SHUTTER_OPEN,17.60,556.25,-1.50,339,4.6
2024-11-21T02:54:00,0.76,-119.786897,42.956406,SHUTTER_OPEN,17.50,556.20,-1.40,341,5.8
2024-11-21T02:55:00,0.77,-119.778471,42.756290,SHUTTER_OPEN,17.60,556.23,-1.50,342,4.4
2024-11-21T02:56:00,0.75,-119.770883,42.556180,SHUTTER_OPEN,17.80,556.18,-1.70,337,5.0
2024-11-21T02:57:00,0.75,-119.726527,42.355817,SHUTTER_OPEN,17.80,556.16,-1.60,337,5.2
2024-11-21T02:58:00,0.74,-119.720565,42.155481,SHUTTER_OPEN,17.80,556.14,-1.60,336,4.8
2024-11-21T02:59:00,0.75,-119.752602,41.955234,SHUTTER_OPEN,17.80,556.16,-1.50,335,4.2
2024-11-21T03:00:00,0.76,-119.748158,41.754989,SHUTTER_OPEN,17.70,556.09,-1.50,339,3.4
2024-11-21T03:01:00,0.76,-119.707324,41.554581,SHUTTER_OPEN,17.80,556.15,-1.60,329,4.1
2024-11-21T03:02:00,0.76,-119.704222,41.354152,SHUTTER_OPEN,17.80,556.11,-1.50,331,3.9
2024-11-21T03:03:00,0.77,-119.720389,41.153801,SHUTTER_OPEN,17.90,556.11,-1.60,333,3.7
2024-11-21T03:04:00,0.76,-119.755553,40.953781,SHUTTER_OPEN,17.80,556.10,-1.60,330,3.3
2024-11-21T03:05:00,0.77,-119.699520,40.753401,SHUTTER_OPEN,17.80,556.12,-1.60,333,3.7
2024-11-21T03:06:00,0.76,-119.735910,40.552950,SHUTTER_OPEN,17.80,556.13,-1.70,322,3.7
2024-11-21T03:07:00,0.74,-119.736326,40.352641,SHUTTER_OPEN,17.80,556.13,-1.60,323,3.9
2024-11-21T03:08:00,0.73,-119.701121,40.152487,SHUTTER_OPEN,17.70,556.10,-1.50,330,4.0
2024-11-21T03:09:00,0.72,-119.740274,39.952122,SHUTTER_OPEN,17.90,556.12,-1.70,331,4.0
2024-11-21T03:10:00,0.72,-119.741701,39.751885,SHUTTER_OPEN,17.80,556.11,-1.60,333,4.3
2024-11-21T03:11:00,0.72,-119.744824,39.551542,SHUTTER_OPEN,17.90,556.11,-1.80,329,4.5
2024-11-21T03:12:00,0.72,-119.712704,39.351188,SHUTTER_OPEN,18.20,556.11,-1.90,335,4.5
2024-11-21T03:13:00,0.70,-119.717260,39.151069,SHUTTER_OPEN,18.00,556.13,-1.80,332,4.3
2024-11-21T03:14:00,0.69,-119.740345,38.950716,SHUTTER_OPEN,17.90,556.11,-1.80,333,4.5
2024-11-21T03:15:00,0.70,-119.746202,38.750476,SHUTTER_OPEN,18.00,556.13,-1.70,335,4.9
2024-11-21T03:16:00,0.70,-119.770240,38.550101,SHUTTER_OPEN,17.90,556.11,-1.70,331,3.9
2024-11-21T03:17:00,0.67,-119.777368,38.349815,SHUTTER_OPEN,18.10,556.10,-1.80,329,4.3
2024-11-21T03:18:00,0.67,-119.749733,38.149544,SHUTTER_OPEN,18.20,556.10,-1.90,326,4.1
2024-11-21T03:19:00,0.68,-119.758100,37.949453,SHUTTER_OPEN,18.40,556.06,-1.90,330,3.8
2024-11-21T03:20:00,0.68,-119.802208,37.749469,SHUTTER_OPEN,18.40,556.08,-1.90,327,3.9
2024-11-21T03:21:00,0.69,-119.811759,37.548989,SHUTTER_OPEN,18.30,556.05,-1.90,330,3.8
2024-11-21T03:22:00,0.71,-119.793975,37.349102,SHUTTER_OPEN,18.30,556.09,-1.80,328,3.9
2024-11-21T03:23:00,0.71,-119.797786,37.149025,SHUTTER_OPEN,18.30,556.07,-1.90,331,4.1
2024-11-21T03:24:00,0.71,-119.844705,36.948795,SHUTTER_OPEN,18.20,556.09,-1.80,331,3.7
2024-11-21T03:25:00,0.70,-119.873080,36.748631,SHUTTER_OPEN,18.20,556.06,-1.80,334,3.8
2024-11-21T03:26:00,0.72,-119.851100,36.548535,SHUTTER_OPEN,18.20,556.05,-1.80,330,3.7
2024-11-21T03:27:00,0.73,-119.881554,36.348506,SHUTTER_OPEN,18.30,556.09,-1.90,332,3.6
2024-11-21T03:28:00,0.74,-119.895275,36.148712,SHUTTER_OPEN,18.40,556.10,-2.00,329,3.2
2024-11-21T03:29:00,0.76,-119.875277,35.948503,SHUTTER_OPEN,18.50,556.11,-2.00,331,3.1
2024-11-21T03:30:00,0.75,-119.890225,35.748872,SHUTTER_OPEN,18.50,556.08,-2.00,335,3.1
2024-11-21T03:31:00,0.74,-119.939893,35.548698,SHUTTER_OPEN,18.50,556.10,-2.00,337,3.2
2024-11-21T03:32:00,0.74,-119.955863,35.348885,SHUTTER_OPEN,18.50,556.09,-2.00,342,3.3
2024-11-21T03:33:00,0.74,-119.967644,35.149022,SHUTTER_OPEN,18.50,556.08,-1.90,338,3.4
2024-11-21T03:34:00,0.73,-119.955638,34.949302,SHUTTER_OPEN,18.50,556.06,-1.90,338,3.3
2024-11-21T03:35:00,0.72,-120.007068,34.749387,SHUTTER_OPEN,18.50,556.04,-1.90,341,3.6
2024-11-21T03:36:00,0.70,-130.931979,29.393257,SHUTTER_OPEN,18.50,556.03,-1.90,348,3.9
2024-11-21T03:37:00,0.69,-130.887815,29.218800,SHUTTER_OPEN,18.50,556.02,-1.80,340,4.4
2024-11-21T03:38:00,0.69,-130.939770,29.044770,SHUTTER_OPEN,18.40,556.01,-1.70,345,4.8
2024-11-21T03:39:00,0.69,-130.954149,28.874911,SHUTTER_OPEN,18.40,556.03,-1.60,342,3.6
2024-11-21T03:40:00,0.72,-139.289220,41.493313,SHUTTER_OPEN,18.50,555.99,-1.70,339,3.6
2024-11-21T03:41:00,0.72,-139.231437,41.342732,SHUTTER_OPEN,18.50,556.02,-1.80,337,3.9
2024-11-21T03:42:00,0.72,-139.159376,41.192027,SHUTTER_OPEN,18.40,556.01,-1.80,333,3.5
2024-11-21T03:43:00,0.71,-139.141859,41.041385,SHUTTER_OPEN,18.60,556.02,-1.90,327,3.9
2024-11-21T03:44:00,0.71,-139.088124,40.890243,SHUTTER_OPEN,18.60,555.99,-1.90,329,3.3
2024-11-21T03:45:00,0.72,-138.999337,40.739218,SHUTTER_OPEN,18.70,556.01,-1.90,328,3.8
2024-11-21T03:46:00,0.74,-138.947580,40.587772,SHUTTER_OPEN,19.00,556.01,-2.10,334,3.3
2024-11-21T03:47:00,0.75,-138.933691,40.436273,SHUTTER_OPEN,18.80,556.03,-1.90,343,3.5
2024-11-21T03:48:00,0.74,-138.883022,40.284417,SHUTTER_OPEN,18.70,555.97,-1.80,333,3.2
2024-11-21T03:49:00,0.73,-138.798773,40.132819,SHUTTER_OPEN,18.80,556.01,-1.80,336,3.5
2024-11-21T03:50:00,0.72,-138.750739,39.980758,SHUTTER_OPEN,18.90,556.01,-1.80,335,3.5
2024-11-21T03:51:00,0.73,-138.721932,39.828789,SHUTTER_OPEN,19.00,555.97,-1.90,328,3.0
2024-11-21T03:52:00,0.75,-138.675760,39.676570,SHUTTER_OPEN,19.00,555.97,-1.90,337,3.0
2024-11-21T03:53:00,0.75,-138.648530,39.524054,SHUTTER_OPEN,19.10,555.99,-2.00,335,3.0
2024-11-21T03:54:00,0.72,-138.603953,39.371574,SHUTTER_OPEN,19.20,555.97,-2.10,338,3.7
2024-11-21T03:55:00,0.71,-138.524643,39.219071,SHUTTER_OPEN,19.00,555.96,-1.90,338,4.1
